Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.688,2845.375,7.658,10249,0.955
SaverLearning,0.710,2854.634,7.897,10247,0.955
SaverLearning,0.691,2863.664,7.702,10245,0.956
SaverLearning,0.689,2872.715,7.707,10246,0.956
SaverLearning,0.720,2881.767,7.668,10256,0.956
SaverLearning,0.675,2890.778,7.708,10257,0.956
SaverLearning,0.723,2899.751,7.627,10244,0.956
SaverLearning,0.692,2908.954,7.862,10245,0.956
SaverLearning,0.685,2917.902,7.589,10262,0.956
SaverLearning,0.688,2926.874,7.636,10257,0.956
SaverLearning,0.722,2935.655,7.425,10243,0.957
SaverLearning,0.696,2944.632,7.641,10247,0.957
SaverLearning,0.679,2953.789,7.706,10264,0.957
SaverLearning,0.692,2963.112,7.952,10248,0.957
SaverLearning,0.723,2972.522,8.044,10249,0.957
SaverLearning,0.679,2981.903,8.040,10249,0.957
SaverLearning,0.709,2991.025,7.760,10248,0.957
SaverLearning,0.714,3000.346,7.944,10241,0.957
SaverLearning,0.716,3009.614,7.914,10241,0.958
SaverLearning,0.724,3018.725,7.749,10247,0.958
SaverLearning,0.677,3028.128,8.059,10242,0.958
SaverLearning,0.682,3037.240,7.753,10244,0.958
SaverLearning,0.697,3046.387,7.818,10242,0.958
SaverLearning,0.681,3055.652,7.951,10254,0.958
SaverLearning,0.730,3064.976,7.934,10245,0.958
SaverLearning,0.726,3074.113,7.731,10241,0.958
SaverLearning,0.704,3083.077,7.641,10253,0.959
SaverLearning,0.682,3092.399,7.994,10241,0.959
SaverLearning,0.677,3101.616,7.889,10251,0.959
SaverLearning,0.672,3111.049,8.090,10256,0.959
SaverLearning,0.689,3120.233,7.841,10249,0.959
SaverLearning,0.687,3129.397,7.817,10269,0.959
SaverLearning,0.683,3138.768,8.021,10252,0.959
SaverLearning,0.677,3147.812,7.697,10247,0.959
SaverLearning,0.690,3156.774,7.612,10242,0.959
SaverLearning,0.686,3165.820,7.694,10244,0.960
SaverLearning,0.721,3174.944,7.759,10243,0.960
SaverLearning,0.703,3184.331,8.007,10245,0.960
SaverLearning,0.680,3193.726,8.036,10242,0.960
SaverLearning,0.680,3203.063,8.009,10247,0.960
SaverLearning,0.682,3212.379,7.968,10253,0.960
SaverLearning,0.695,3221.780,8.042,10261,0.960
SaverLearning,0.687,3230.771,7.639,10257,0.960
SaverLearning,0.662,3239.655,7.578,10256,0.960
SaverLearning,0.686,3248.857,7.879,10246,0.960
SaverLearning,0.667,3257.710,7.538,10249,0.961
SaverLearning,0.686,3267.169,8.136,10243,0.961
SaverLearning,0.723,3276.572,8.028,10248,0.961
SaverLearning,0.680,3285.676,7.759,10243,0.961
SaverLearning,0.695,3295.120,8.064,10244,0.961
SaverLearning,0.690,3304.457,7.977,10256,0.961
SaverLearning,0.681,3313.935,8.139,10249,0.961
SaverLearning,0.686,3323.368,8.057,10248,0.961
SaverLearning,0.690,3332.504,7.781,10248,0.961
SaverLearning,0.686,3341.688,7.838,10251,0.962
SaverLearning,0.725,3350.635,7.602,10252,0.962
SaverLearning,0.680,3359.559,7.591,10249,0.962
SaverLearning,0.681,3368.675,7.767,10257,0.962
SaverLearning,0.710,3377.983,7.926,10257,0.962
SaverLearning,0.678,3387.135,7.823,10244,0.962
SaverLearning,0.677,3396.261,7.785,10245,0.962
SaverLearning,0.682,3405.389,7.778,10241,0.962
SaverLearning,0.683,3414.448,7.704,10244,0.962
SaverLearning,0.706,3423.410,7.614,10261,0.962
SaverLearning,0.683,3432.486,7.740,10256,0.962
SaverLearning,0.684,3441.757,7.912,10251,0.963
SaverLearning,0.691,3450.695,7.562,10243,0.963
SaverLearning,0.684,3459.685,7.635,10261,0.963
SaverLearning,0.729,3468.922,7.843,10258,0.963
SaverLearning,0.673,3478.218,7.950,10252,0.963
SaverLearning,0.697,3487.278,7.684,10251,0.963
SaverLearning,0.696,3496.538,7.883,10253,0.963
SaverLearning,0.670,3505.916,8.047,10263,0.963
SaverLearning,0.735,3515.212,7.897,10258,0.963
SaverLearning,0.704,3524.233,7.649,10260,0.963
SaverLearning,0.681,3533.322,7.748,10244,0.963
SaverLearning,0.681,3542.561,7.906,10255,0.964
SaverLearning,0.703,3551.406,7.501,10257,0.964
SaverLearning,0.681,3560.772,7.900,10248,0.964
SaverLearning,0.677,3570.001,7.869,10252,0.964
SaverLearning,0.679,3579.081,7.751,10257,0.964
SaverLearning,0.731,3588.042,7.565,10248,0.964
SaverLearning,0.716,3597.003,7.557,10250,0.964
SaverLearning,0.686,3606.013,7.649,10246,0.964
SaverLearning,0.682,3614.907,7.547,10252,0.964
SaverLearning,0.693,3623.949,7.684,10255,0.964
SaverLearning,0.689,3633.051,7.737,10251,0.964
SaverLearning,0.705,3642.115,7.650,10248,0.965
SaverLearning,0.678,3650.951,7.534,10242,0.965
SaverLearning,0.688,3659.852,7.562,10244,0.965
SaverLearning,0.689,3669.130,7.903,10248,0.965
SaverLearning,0.699,3678.466,7.944,10248,0.965
SaverLearning,0.676,3687.462,7.653,10246,0.965
SaverLearning,0.710,3696.895,8.044,10255,0.965
SaverLearning,0.673,3706.095,7.855,10255,0.965
SaverLearning,0.696,3715.561,8.072,10248,0.965
SaverLearning,0.687,3724.578,7.661,10245,0.965
SaverLearning,0.687,3734.074,8.146,10246,0.965
SaverLearning,0.699,3743.050,7.597,10241,0.965
SaverLearning,0.684,3752.595,8.183,10247,0.965
SaverLearning,0.693,3762.174,8.193,10250,0.966
SaverLearning,0.683,3771.417,7.907,10254,0.966
SaverLearning,0.679,3780.607,7.843,10252,0.966
SaverLearning,0.704,3789.680,7.693,10250,0.966
SaverLearning,0.689,3798.904,7.854,10244,0.966
SaverLearning,0.687,3807.958,7.713,10251,0.966
SaverLearning,0.689,3816.935,7.605,10248,0.966
SaverLearning,0.719,3825.923,7.575,10246,0.966
SaverLearning,0.684,3834.890,7.597,10251,0.966
SaverLearning,0.680,3843.870,7.630,10246,0.966
SaverLearning,0.677,3852.929,7.715,10242,0.966
SaverLearning,0.688,3861.810,7.512,10259,0.966
SaverLearning,0.681,3870.778,7.593,10243,0.966
SaverLearning,0.678,3879.727,7.604,10243,0.967
SaverLearning,0.680,3888.947,7.855,10241,0.967
SaverLearning,0.686,3898.159,7.867,10243,0.967
SaverLearning,0.674,3907.465,7.936,10270,0.967
SaverLearning,0.760,3916.751,7.842,10249,0.967
SaverLearning,0.686,3925.967,7.860,10248,0.967
SaverLearning,0.702,3935.040,7.694,10243,0.967
SaverLearning,0.671,3944.013,7.623,10242,0.967
SaverLearning,0.669,3952.904,7.574,10242,0.967
SaverLearning,0.688,3962.251,7.980,10246,0.967
SaverLearning,0.743,3971.490,7.823,10244,0.967
SaverLearning,0.718,3980.675,7.783,10248,0.967
SaverLearning,0.689,3989.977,7.951,10243,0.967
